of  course.	then  i  have  a  job  for  you  in  my  kitchen. 
,then  i  have  a  job  for  you  in  my  kitchen.	it  will  cost  you  only  $20  plus  parts. 
,it  will  cost  you  only  $20  plus  parts.	okay.  that  sounds  like  a  fair  price. 
,what  would  you  do  if  you  lost  your  job?	i  have  no  idea.  i've  been  here  for  20  years. 
,i  have  no  idea.  i've  been  here  for  20  years.	do  you  have  any  other  skills? 
,do  you  have  any  other  skills?	well ,  i  know  how  to  flip  hamburgers. 
,well ,  i  know  how  to  flip  hamburgers.	no  one  would  hire  you  to  flip  hamburgers. 
,no  one  would  hire  you  to  flip  hamburgers.	have  you  heard  something  that  you're  not  telling  me? 
,have  you  heard  something  that  you're  not  telling  me?	what  do  you  mean? 
,what  do  you  mean?	are  there  going  to  be  layoffs  at  this  place? 
,are  there  going  to  be  layoffs  at  this  place?	i  certainly  hope  not! 
,i  certainly  hope  not!	if  you  got  laid  off ,  you'd  be  flipping  hamburgers ,  too. 
,if  you  got  laid  off ,  you'd  be  flipping  hamburgers ,  too.	oh  great ,  we  could  both  work  at  burger  king. 
,oh  great ,  we  could  both  work  at  burger  king.	maybe  we'd  get  laid  off  there ,  too. 
,do  your  students  ever  talk  about  their  jobs?	yes ,  and  they  ask  me  what  jobs  are  the  best. 
,yes ,  and  they  ask  me  what  jobs  are  the  best.	i  tell  my  students  to  become  a  teacher. 
,i  tell  my  students  to  become  a  teacher.	teaching  is  a  great  job. 
,teaching  is  a  great  job.	it's  the  best  job  i've  ever  had. 
,it's  the  best  job  i've  ever  had.	what  makes  it  so  good? 
,what  makes  it  so  good?	for  me ,  it's  the  students. 
,for  me ,  it's  the  students.	what  do  you  mean? 
,what  do  you  mean?	i  mean  i  have  wonderful  students. 
,i  mean  i  have  wonderful  students.	that  must  be  nice. 
,that  must  be  nice.	teaching  is  the  best  part  of  my  whole  day. 
,teaching  is  the  best  part  of  my  whole  day.	you're  a  lucky  man  to  have  a  job  you  love. 
,boy ,  i'm  glad  that  job  is  finished.	how  long  did  it  take? 
,how  long  did  it  take?	four  hours ,  without  a  break. 
,four  hours ,  without  a  break.	it's  always  nice  to  finish  a  job. 
,it's  always  nice  to  finish  a  job.	well ,  it's  good  and  bad. 
,well ,  it's  good  and  bad.	what's  bad  about  it? 
,what's  bad  about  it?	when  you  finish ,  all  you  do  is  start  another  job! 
,when  you  finish ,  all  you  do  is  start  another  job!	yes ,  that's  right.  it  does  get  boring. 
,yes ,  that's  right.  it  does  get  boring.	especially  if  it's  the  same  work ,  over  and  over. 
,especially  if  it's  the  same  work ,  over  and  over.	but  that's  what  most  people  do. 
,but  that's  what  most  people  do.	yes ,  i  guess  most  of  us  are  stuck  in  a  routine. 
,yes ,  i  guess  most  of  us  are  stuck  in  a  routine.	i  wonder  if  there  is  any  job  that  you  don't  repeat  over  and  over. 
,i  think  i  have  the  worst  boss  in  the  world.	what  makes  him  so  bad? 
,what  makes  him  so  bad?	he's  rude  and  he  yells  a  lot. 
,he's  rude  and  he  yells  a  lot.	that's  hard  to  take. 
,that's  hard  to  take.	i've  never  heard  him  say  please  or  thank  you. 
,i've  never  heard  him  say  please  or  thank  you.	he  sounds  like  a  real  jerk. 
,he  sounds  like  a  real  jerk.	no  one  at  work  likes  him. 
,no  one  at  work  likes  him.	can't  you  report  him  to  his  supervisor? 
,can't  you  report  him  to  his  supervisor?	of  course  not.  if  i  do  that ,  i'll  lose  my  job. 
,of  course  not.  if  i  do  that ,  i'll  lose  my  job.	yes ,  they  don't  like  troublemakers  or  complainers. 
,yes ,  they  don't  like  troublemakers  or  complainers.	i  can't  quit ,  because  i'm  making  a  good  salary. 
,i  can't  quit ,  because  i'm  making  a  good  salary.	you  shouldn't  choose  money  over  happiness. 
,what  are  we  going  to  do?	about  what? 
,about  what?	about  finding  a  job  for  me. 
,about  finding  a  job  for  me.	you  don't  need  a  job.  i  make  enough  money  for  both  of  us. 
